Ratio_Heuristic_Results
Meta-38.txt	6.207142	38 33 14 2 15 12 8 6 22 27 29 4 16 24 40 23 18 9 28 25 35 7 3 10 30 13 34 17 37 32 31 26 36 5 21 11 1 39 19 20	
Meta-39.txt	26.803515	6 31 1 9 32 17 25 2 26 20 30 36 40 13 10 22 12 16 7 29 68 14 69 35 37 23 27 19 21 4 8 18 11 24 3 39 28	
Meta-40.txt	48.702045	7 17 35 10 33 53 16 14 6 68 12 13 4 38 39 27 24 20 3 29 19 36 37 8 11 25 28 18 9 31 40 32 21 1	
Meta-41.txt	46.723070	23 18 17 6 26 43 44 57 68 34 40 20 5 32 7 49 22 8 3 71 41 58 37 42 4 50 46 27 47 14 33 29 38 19 31 24 25 21 39 16 13 35 9	
Meta-42.txt	4.302154	28 47 6 2 29 38 34 22 4 12 11 25 23 1 35 17 42 44 14 7 46 15 37 26 43 50 5 33 27 16 39 48 31 40 9 3 36 30 20 10 49 21 18 13 32 24 45 8 41 19	
Meta-43.txt	32.609872	44 30 16 50 9 40 33 3 31 47 22 2 39 46 41 49 35 45 5 48 7 53 29 37 26 36 32 21 42 17 4 14 10 59 18 34 24 6 11 1 15 20 28 19 43 27 23	
Meta-44.txt	6.678484	13 32 15 33 18 39 35 14 47 46 21 25 1 26 7 9 3 49 44 10 17 27 38 31 41 11 43 19 42 12 16 29 4 2 37 45 50 40 34 24 20 22 48 30 6 8 23 36 5 28	
Meta-45.txt	9.659579	24 42 27 46 14 41 5 31 34 25 39 45 9 10 1 47 30 13 12 6 19 44 18 33 26 28 35 21 8 29 37 23 15 11 43 48 50 4 16 38 17 22 32 49 3 7 36 2 40 20	
Meta-46.txt	24.029824	2 14 31 18 15 20 21 32 7 38 16 9 37 29 25 1 34 4 13 19 17 10 36 44 41 22 6 23 40 43 12 5 45 28 49 26 33 30 27 8 47 35 24 42 46 11 48 50 3 39	
Meta-47.txt	8.983670	15 31 26 38 37 14 12 11 46 29 6 39 48 8 34 5 35 18 44 42 13 7 22 10 20 16 47 36 25 28 4 19 21 27 3 41 40 17 30 32 9 23 33 50 43 1 24 45 2 49	
Meta-48.txt	49.464901	11 17 1 27 4 36 33 21 40 12 35 72 46 42 50 20 10 82 18 15 31 47 48 5 22 19 29 24 25 44 7 43 34 2 39 28 49 8 16 37 3 32 6 30 45 38 26 41	
Meta-49.txt	28.077827	34 11 12 40 39 25 26 20 7 15 18 46 5 17 43 31 36 28 13 10 41 50 14 47 3 29 16 35 32 44 6 95 21 38 30 49 4 71 22 2 23 19 42 27 8 45 33	
Meta-50.txt	52.751901	1 13 49 40 33 16 14 39 46 26 6 23 47 8 43 42 29 12 10 50 22 45 32 36 3 25 5 18 24 37 15 4 9 48 2 44 41 21 31 17 27 7 20 30 11 35 19 34 28 38	
